編號,標題,價格,商品網址,圖片網址
5580,《臺大出版中心》世界中的台灣文學/黃美娥-主編【三民網路書店】,650,https://shopee.tw//《臺大出版中心》世界中的台灣文學-黃美娥-主編【三民網路書店】-i.42458033.5373072600?sp_atk=bdde55e4-d3b2-4806-be1e-b428bacc5b23&xptdk=bdde55e4-d3b2-4806-be1e-b428bacc5b23,https://down-tw.img.susercontent.com/file/sg-11134201-7rbl1-lovs0616zf19be_tn
5581,《未來出版》葛瑞的囧日記15：露營大逃殺/傑夫.肯尼【三民網路書店】,380,https://shopee.tw//《未來出版》葛瑞的囧日記15：露營大逃殺-傑夫.肯尼【三民網路書店】-i.42458033.5369171884?sp_atk=d89e9d0b-ca13-457d-9f9a-a275dda96b06&xptdk=d89e9d0b-ca13-457d-9f9a-a275dda96b06,https://down-tw.img.susercontent.com/file/bd2df6d483db8df40b90d47270db59f7_tn
5582,Dreams of Gods & Monsters (Daughter of Smoke & Bone #3)(New Edition)/Laini Taylor【三民網路書店】,525,https://shopee.tw//Dreams-of-Gods-Monsters-(Daughter-of-Smoke-Bone-3)(New-Edition)-Laini-Taylor【三民網路書店】-i.42458033.5369169835?sp_atk=391540e0-6b2f-4181-aa5f-4812ffc54dcc&xptdk=391540e0-6b2f-4181-aa5f-4812ffc54dcc,https://down-tw.img.susercontent.com/file/sg-11134201-7rbkn-lo5rpnpr62rued_tn
5583,Who Was Ferdinand Magellan/S. A. Krame【三民網路書店】,245,https://shopee.tw//Who-Was-Ferdinand-Magellan-S.-A.-Krame【三民網路書店】-i.42458033.5363770960?sp_atk=b05f19d1-f317-4aa2-add4-c16ea3c8166f&xptdk=b05f19d1-f317-4aa2-add4-c16ea3c8166f,https://down-tw.img.susercontent.com/file/sg-11134201-7rbm5-lo5wgra3e3bl8c_tn
5584,《世一》老殘遊記(軟精)/劉鶚【三民網路書店】,299,https://shopee.tw//《世一》老殘遊記(軟精)-劉鶚【三民網路書店】-i.42458033.5361396370?sp_atk=83c27430-7328-4207-8e1d-80db375d23eb&xptdk=83c27430-7328-4207-8e1d-80db375d23eb,https://down-tw.img.susercontent.com/file/sg-11134201-7rbl7-loa5gz2xkrre46_tn
5585,《幼福文化》PiPi老師，我們來寫ABC：學齡前趣味ABC字母練習簿/【三民網路書店】,120,https://shopee.tw//《幼福文化》PiPi老師，我們來寫ABC：學齡前趣味ABC字母練習簿-【三民網路書店】-i.42458033.5356739704?sp_atk=11cbcc68-d9cf-4411-807d-e5646aa1903b&xptdk=11cbcc68-d9cf-4411-807d-e5646aa1903b,https://down-tw.img.susercontent.com/file/sg-11134201-7rbkf-lod7lrxx8o6847_tn
5586,I Talk Like a River (精裝本)(美國版)/Jordan Scott【三民網路書店】,665,https://shopee.tw//I-Talk-Like-a-River-(精裝本)(美國版)-Jordan-Scott【三民網路書店】-i.42458033.5355632810?sp_atk=c603a5a2-2940-452a-b56b-a149de3f2cae&xptdk=c603a5a2-2940-452a-b56b-a149de3f2cae,https://down-tw.img.susercontent.com/file/sg-11134201-7rbm1-lo7hfi5yonjq7a_tn
5587,《楓書坊文化》漫畫新手逆襲 vol.1：秒懂男女頭像怎麼畫/噠噠貓【三民網路書店】,320,https://shopee.tw//《楓書坊文化》漫畫新手逆襲-vol.1：秒懂男女頭像怎麼畫-噠噠貓【三民網路書店】-i.42458033.5355060171?sp_atk=0710aded-3776-4161-91b8-db4850de0a83&xptdk=0710aded-3776-4161-91b8-db4850de0a83,https://down-tw.img.susercontent.com/file/sg-11134201-7rbl8-lowcoycmek2609_tn
5588,Chicka Chicka Boom Boom (1平裝+1CD)(韓國JY Books版) Saypen Edition 廖彩杏老師推薦有聲書第46週/Bill Martin Jr.【三民網路書店】,525,https://shopee.tw//Chicka-Chicka-Boom-Boom-(1平裝-1CD)(韓國JY-Books版)-Saypen-Edition-廖彩杏老師推薦有聲書第46週-Bill-Martin-Jr.【三民網路書店】-i.42458033.5353168104?sp_atk=ba1cd97e-392d-464c-b638-a5f413d6b5d0&xptdk=ba1cd97e-392d-464c-b638-a5f413d6b5d0,https://down-tw.img.susercontent.com/file/c62bd3f3362d7db921dad62471092cd9_tn
5589,"The Bear, the Piano and Little Bear's Concert (精裝本)/David Litchfield【三民網路書店】",659,https://shopee.tw//The-Bear-the-Piano-and-Little-Bear's-Concert-(精裝本)-David-Litchfield【三民網路書店】-i.42458033.5351947146?sp_atk=957bfe93-99e9-4afe-b742-a53c2ee4a0d0&xptdk=957bfe93-99e9-4afe-b742-a53c2ee4a0d0,https://down-tw.img.susercontent.com/file/sg-11134201-22110-ofanihqvdikv63_tn
5590,《采實文化》實現財務自由的被動收入計畫：不再用時間、勞力換取金錢，打造自動賺錢的多重開源大全/南丁格爾―科南特集團【三民網路書店】,380,https://shopee.tw//《采實文化》實現財務自由的被動收入計畫：不再用時間、勞力換取金錢，打造自動賺錢的多重開源大全-南丁格爾―科南特集團【三民網路書店】-i.42458033.5351938009?sp_atk=f90844a7-b20c-4647-bdc8-77dd482966cc&xptdk=f90844a7-b20c-4647-bdc8-77dd482966cc,https://down-tw.img.susercontent.com/file/sg-11134201-7rbl5-lozv2mu1shfq96_tn
5591,《進源》卜筮正宗精譯/王洪緒【三民網路書店】,600,https://shopee.tw//《進源》卜筮正宗精譯-王洪緒【三民網路書店】-i.42458033.5349854465?sp_atk=dac8e672-ba09-4f44-a611-85dfbef3ad26&xptdk=dac8e672-ba09-4f44-a611-85dfbef3ad26,https://down-tw.img.susercontent.com/file/sg-11134201-7rbk3-lp0m78m2ofzyb2_tn
5592,《三民》為什麼？(精裝)/亞當‧雷克斯 ―文【三民網路書店】,350,https://shopee.tw//《三民》為什麼？(精裝)-亞當‧雷克斯-―文【三民網路書店】-i.42458033.5349847371?sp_atk=6f941acb-ec64-4fb1-8aaa-80f987980548&xptdk=6f941acb-ec64-4fb1-8aaa-80f987980548,https://down-tw.img.susercontent.com/file/sg-11134201-7rbk5-lo8n0jd2ilfne4_tn
5593,《三民》佛洛姆(ERICHFROMM)的政治思想/陳秀容【三民網路書店】,433,https://shopee.tw//《三民》佛洛姆(ERICHFROMM)的政治思想-陳秀容【三民網路書店】-i.42458033.5349148644?sp_atk=fa865554-501d-4e67-a297-45659c51c020&xptdk=fa865554-501d-4e67-a297-45659c51c020,https://down-tw.img.susercontent.com/file/sg-11134201-7rbmd-lokyps3nvs3402_tn
5594,《東大》朱舜水(平)/李甦平【三民網路書店】,370,https://shopee.tw//《東大》朱舜水(平)-李甦平【三民網路書店】-i.42458033.5349141311?sp_atk=45a607ef-3414-416f-b521-8d55babb64df&xptdk=45a607ef-3414-416f-b521-8d55babb64df,https://down-tw.img.susercontent.com/file/sg-11134201-7rbm4-lol67tkjou3kc0_tn
5595,《東大》墨海精神：中國畫論縱橫談/張安治【三民網路書店】,400,https://shopee.tw//《東大》墨海精神：中國畫論縱橫談-張安治【三民網路書店】-i.42458033.5349122955?sp_atk=867484a1-6a83-4e67-b182-0cff2a543e68&xptdk=867484a1-6a83-4e67-b182-0cff2a543e68,https://down-tw.img.susercontent.com/file/sg-11134201-7rbmo-lolgc7a5jp1m39_tn
5596,《三民》平等與差異：漫遊女性主義/劉亞蘭【三民網路書店】,260,https://shopee.tw//《三民》平等與差異：漫遊女性主義-劉亞蘭【三民網路書店】-i.42458033.5349103224?sp_atk=28c4e17b-3599-405f-ba42-e55a4580cc71&xptdk=28c4e17b-3599-405f-ba42-e55a4580cc71,https://down-tw.img.susercontent.com/file/sg-11134201-7rbmu-lonv1z5vb2169e_tn
5597,《心理》突破閱讀困難：理念與實務/王瓊珠【三民網路書店】,300,https://shopee.tw//《心理》突破閱讀困難：理念與實務-王瓊珠【三民網路書店】-i.42458033.5349092444?sp_atk=f260a5c0-1446-44aa-b298-01389048f22b&xptdk=f260a5c0-1446-44aa-b298-01389048f22b,https://down-tw.img.susercontent.com/file/sg-11134201-7rblf-lotvbz6a1b2v99_tn
5598,《時報文化》蔣介石與現代中國的奮鬥（上下冊不分售）/陶涵【三民網路書店】,760,https://shopee.tw//《時報文化》蔣介石與現代中國的奮鬥（上下冊不分售）-陶涵【三民網路書店】-i.42458033.5349088432?sp_atk=f58f5a80-f789-4425-ab8d-bb47ff13c2da&xptdk=f58f5a80-f789-4425-ab8d-bb47ff13c2da,https://down-tw.img.susercontent.com/file/sg-11134201-7rbly-loackuivpfr7b8_tn
5599,《三民》掌握英文寫作格式/世井常三著【三民網路書店】,190,https://shopee.tw//《三民》掌握英文寫作格式-世井常三著【三民網路書店】-i.42458033.5349082395?sp_atk=239b40a3-e2ff-456a-b81a-d9f9a9780023&xptdk=239b40a3-e2ff-456a-b81a-d9f9a9780023,https://down-tw.img.susercontent.com/file/c20f31f61d25e463ae06a5b0012d986e_tn
5600,《東大》茅山道教上清宗/鍾國發【三民網路書店】,180,https://shopee.tw//《東大》茅山道教上清宗-鍾國發【三民網路書店】-i.42458033.5349080384?sp_atk=1f1d7069-36bd-47b7-a7a1-c2b887de45f0&xptdk=1f1d7069-36bd-47b7-a7a1-c2b887de45f0,https://down-tw.img.susercontent.com/file/52dc89f934e2229908fc598942ba8e8c_tn
5601,《東大》佛言佛語：佛教經典概述/業露華【三民網路書店】,200,https://shopee.tw//《東大》佛言佛語：佛教經典概述-業露華【三民網路書店】-i.42458033.5349077344?sp_atk=d5215b91-9ad1-484d-ba7d-eb34e27fbe1c&xptdk=d5215b91-9ad1-484d-ba7d-eb34e27fbe1c,https://down-tw.img.susercontent.com/file/63b1b636141ab1fb76831db90d8ffb23_tn
5602,《時報文化》沒有色彩的多崎作和他的巡禮之年/村上春樹【三民網路書店】,350,https://shopee.tw//《時報文化》沒有色彩的多崎作和他的巡禮之年-村上春樹【三民網路書店】-i.42458033.5349075697?sp_atk=40bb3606-5c51-456c-a851-ce6b4ed38a28&xptdk=40bb3606-5c51-456c-a851-ce6b4ed38a28,https://down-tw.img.susercontent.com/file/8f11bf48f1eabd3b381c29ff7aa20ba9_tn
5603,中國現代國家的起源(精裝)/孔飛力 著.陳兼【三民網路書店】,480,https://shopee.tw//中國現代國家的起源(精裝)-孔飛力-著.陳兼【三民網路書店】-i.42458033.5348948833?sp_atk=6affe247-be38-464f-994a-dcabb4479d85&xptdk=6affe247-be38-464f-994a-dcabb4479d85,https://down-tw.img.susercontent.com/file/sg-11134201-7rbn5-loehfyg91pp8ec_tn
5604,《三民》俄羅斯史──謎樣的國度(增訂四版)/周雪舫【三民網路書店】,310,https://shopee.tw//《三民》俄羅斯史──謎樣的國度(增訂四版)-周雪舫【三民網路書店】-i.42458033.5348733714?sp_atk=b11094da-6e65-468c-82f3-e9ef5c18bd40&xptdk=b11094da-6e65-468c-82f3-e9ef5c18bd40,https://down-tw.img.susercontent.com/file/sg-11134201-7rbnl-loo9jzvmfz073a_tn
5605,《三民》中國現代史(增訂八版)/薛化元著【三民網路書店】,290,https://shopee.tw//《三民》中國現代史(增訂八版)-薛化元著【三民網路書店】-i.42458033.5348691656?sp_atk=a04e0efe-5d9d-4e55-80f3-c1dd08348e49&xptdk=a04e0efe-5d9d-4e55-80f3-c1dd08348e49,https://down-tw.img.susercontent.com/file/sg-11134201-7rbmt-looagau8l98qf4_tn
5606,《三民》小旅鼠向前衝！(精裝)/約翰‧布里格斯-文【三民網路書店】,299,https://shopee.tw//《三民》小旅鼠向前衝！(精裝)-約翰‧布里格斯-文【三民網路書店】-i.42458033.5348492872?sp_atk=c5217b19-5073-4be0-9afb-c6361e65855d&xptdk=c5217b19-5073-4be0-9afb-c6361e65855d,https://down-tw.img.susercontent.com/file/sg-11134201-7rbla-lo7kk60xfa8a58_tn
5607,《三民》數學(二)/楊維哲【三民網路書店】,390,https://shopee.tw//《三民》數學(二)-楊維哲【三民網路書店】-i.42458033.5348486446?sp_atk=0e879155-b79d-4bf9-9bbd-fd3052ea19ff&xptdk=0e879155-b79d-4bf9-9bbd-fd3052ea19ff,https://down-tw.img.susercontent.com/file/sg-11134201-7rbml-loloxfpmjm8wa0_tn
5608,《時報文化》逆轉恨意：洞察仇恨的源頭，讓善意與惡念開始對話/莎莉.康恩【三民網路書店】,360,https://shopee.tw//《時報文化》逆轉恨意：洞察仇恨的源頭，讓善意與惡念開始對話-莎莉.康恩【三民網路書店】-i.42458033.5347418984?sp_atk=4d234c1d-258d-46d8-87c1-6f3b7a7a4f97&xptdk=4d234c1d-258d-46d8-87c1-6f3b7a7a4f97,https://down-tw.img.susercontent.com/file/sg-11134201-7rbly-lobvox7ld02t27_tn
5609,《時報文化》深度洞察力：克服認知偏見，喚醒自我覺察，看清內在的自己，也了解別人如何看待你/塔莎.歐里希【三民網路書店】,400,https://shopee.tw//《時報文化》深度洞察力：克服認知偏見，喚醒自我覺察，看清內在的自己，也了解別人如何看待你-塔莎.歐里希【三民網路書店】-i.42458033.5347411917?sp_atk=3f292ee9-26b8-48af-92a4-6f55ea1b307f&xptdk=3f292ee9-26b8-48af-92a4-6f55ea1b307f,https://down-tw.img.susercontent.com/file/sg-11134201-7rbk2-lobsefhtpwa852_tn
5610,《三民》我的第一本音符書-我的小小音樂圖畫書(精裝)/瑪莉詠•畢耶-文圖【三民網路書店】,329,https://shopee.tw//《三民》我的第一本音符書-我的小小音樂圖畫書(精裝)-瑪莉詠•畢耶-文圖【三民網路書店】-i.42458033.5347210622?sp_atk=cbd46cdf-fa6d-4545-9fe1-ada1dc0a201b&xptdk=cbd46cdf-fa6d-4545-9fe1-ada1dc0a201b,https://down-tw.img.susercontent.com/file/sg-11134201-7rbky-lo7l8oyfd1r3dd_tn
5611,《樂金文化》職場前5％的人憑什麼贏？：菁英都具備時間管理、解決問題的6項致勝關鍵/沐丞【三民網路書店】,320,https://shopee.tw//《樂金文化》職場前5％的人憑什麼贏？：菁英都具備時間管理、解決問題的6項致勝關鍵-沐丞【三民網路書店】-i.42458033.5347203380?sp_atk=311088b2-b0de-4681-b9a3-b256394f7525&xptdk=311088b2-b0de-4681-b9a3-b256394f7525,https://down-tw.img.susercontent.com/file/sg-11134201-7rbng-lp4h8k2m9bqd1a_tn
5612,《三民》倩女離魂/鄭光祖【三民網路書店】,150,https://shopee.tw//《三民》倩女離魂-鄭光祖【三民網路書店】-i.42458033.5346841861?sp_atk=73c9c72b-73dc-49ae-813c-748c293bae57&xptdk=73c9c72b-73dc-49ae-813c-748c293bae57,https://down-tw.img.susercontent.com/file/sg-11134201-7rbl6-loax3oqcetrn72_tn
5613,《蒼璧出版》圖解．壯烈！！德國裝甲軍團/中西立太【三民網路書店】,480,https://shopee.tw//《蒼璧出版》圖解．壯烈！！德國裝甲軍團-中西立太【三民網路書店】-i.42458033.5346649273?sp_atk=c92180fd-1904-4850-928b-ce7cdad72914&xptdk=c92180fd-1904-4850-928b-ce7cdad72914,https://down-tw.img.susercontent.com/file/sg-11134201-7rbmi-lp52isdfz47icf_tn
5614,《采實文化》日日減醣超市料理攻略/張晴琳【三民網路書店】,360,https://shopee.tw//《采實文化》日日減醣超市料理攻略-張晴琳【三民網路書店】-i.42458033.5344540559?sp_atk=699dfafe-7356-40ca-aec6-ef7eafb138bb&xptdk=699dfafe-7356-40ca-aec6-ef7eafb138bb,https://down-tw.img.susercontent.com/file/sg-11134201-7rbkj-lozuwnwebm6md0_tn
5615,《九歌》神曲Ⅰ：地獄篇/但丁‧阿利格耶里【三民網路書店】,650,https://shopee.tw//《九歌》神曲Ⅰ：地獄篇-但丁‧阿利格耶里【三民網路書店】-i.42458033.5341169504?sp_atk=bb8cc574-7648-4a72-b5a5-50f936933cb2&xptdk=bb8cc574-7648-4a72-b5a5-50f936933cb2,https://down-tw.img.susercontent.com/file/sg-11134201-7rbmy-loy9iw92dbem9a_tn
5616,《世一》HelloKitty國語辭典（64K）(精裝)/世一文化字典編輯群【三民網路書店】,220,https://shopee.tw//《世一》HelloKitty國語辭典（64K）(精裝)-世一文化字典編輯群【三民網路書店】-i.42458033.5341164222?sp_atk=7bebcf5b-6834-438d-ae42-c70495f21b67&xptdk=7bebcf5b-6834-438d-ae42-c70495f21b67,https://down-tw.img.susercontent.com/file/sg-11134201-7rblv-lod5lzbbj46o08_tn
5617,《全華圖書》品質管理：永續經營實務/徐肇聰【三民網路書店】,390,https://shopee.tw//《全華圖書》品質管理：永續經營實務-徐肇聰【三民網路書店】-i.42458033.5338508541?sp_atk=30e62421-45db-49c6-9639-474139537ca3&xptdk=30e62421-45db-49c6-9639-474139537ca3,https://down-tw.img.susercontent.com/file/sg-11134201-7rblq-lozozqao06wj8d_tn
5618,Haircut for Lion (硬頁書)/Michael Dahl【三民網路書店】,280,https://shopee.tw//Haircut-for-Lion-(硬頁書)-Michael-Dahl【三民網路書店】-i.42458033.5337326491?sp_atk=5ed8d7fa-c0b7-40e6-bb50-6a75c228ce1a&xptdk=5ed8d7fa-c0b7-40e6-bb50-6a75c228ce1a,https://down-tw.img.susercontent.com/file/sg-11134201-7rblq-lo6xr08rihab86_tn
5619,《世一》標準學生辭典(盒裝)/世一文化字典編輯群【三民網路書店】,380,https://shopee.tw//《世一》標準學生辭典(盒裝)-世一文化字典編輯群【三民網路書店】-i.42458033.5335943294?sp_atk=b718c4fe-92bc-4ddd-af6f-39db9823649a&xptdk=b718c4fe-92bc-4ddd-af6f-39db9823649a,https://down-tw.img.susercontent.com/file/sg-11134201-7rbmo-loa58hsk90ync4_tn
5620,Lulu's Lunch (精裝操作書)/Camilla Reid【三民網路書店】,439,https://shopee.tw//Lulu's-Lunch-(精裝操作書)-Camilla-Reid【三民網路書店】-i.42458033.5332694833?sp_atk=dce60a79-3147-4b42-863f-f34a51ee478c&xptdk=dce60a79-3147-4b42-863f-f34a51ee478c,https://down-tw.img.susercontent.com/file/sg-11134201-22110-fz7w653f5hkv1b_tn
5621,Driving My Tractor (1平裝+1影音CD)(有聲書)/Jan Dobbins【三民網路書店】,385,https://shopee.tw//Driving-My-Tractor-(1平裝-1影音CD)(有聲書)-Jan-Dobbins【三民網路書店】-i.42458033.5331860732?sp_atk=35478fc8-cb1c-4920-8edd-4bd26eadd459&xptdk=35478fc8-cb1c-4920-8edd-4bd26eadd459,https://down-tw.img.susercontent.com/file/sg-11134201-22110-v3eddk36xikv36_tn
5622,Astronauts (First Explorers)(硬頁推拉書)(硬頁書)/Christiane Engel【三民網路書店】,384,https://shopee.tw//Astronauts-(First-Explorers)(硬頁推拉書)(硬頁書)-Christiane-Engel【三民網路書店】-i.42458033.5331840887?sp_atk=13c0895a-b425-47e4-8417-e7157ff72fcb&xptdk=13c0895a-b425-47e4-8417-e7157ff72fcb,https://down-tw.img.susercontent.com/file/sg-11134201-7rbk1-lo8aiy7nivdp18_tn
5623,"Skill Sharpeners Grammar & Punctuation, Grade 3/Evan-Moor Educational Publishers【三民網路書店】",385,https://shopee.tw//Skill-Sharpeners-Grammar-Punctuation-Grade-3-Evan-Moor-Educational-Publishers【三民網路書店】-i.42458033.5331834934?sp_atk=2b2aa8f8-bf45-4112-b8af-04415e94e2d9&xptdk=2b2aa8f8-bf45-4112-b8af-04415e94e2d9,https://down-tw.img.susercontent.com/file/sg-11134201-22110-9fdyi55luikv40_tn
5624,Pushing Isn't Funny ─ What to Do About Physical Bullying (平裝本)/Melissa Higgins【三民網路書店】,350,https://shopee.tw//Pushing-Isn't-Funny-─-What-to-Do-About-Physical-Bullying-(平裝本)-Melissa-Higgins【三民網路書店】-i.42458033.5331821857?sp_atk=beace9e3-318d-4565-97e0-bfc2a989e8dc&xptdk=beace9e3-318d-4565-97e0-bfc2a989e8dc,https://down-tw.img.susercontent.com/file/sg-11134201-7rbk2-lo5dfgnxukwt1a_tn
5625,The Trouble With Dragons/Debi Gliori【三民網路書店】,384,https://shopee.tw//The-Trouble-With-Dragons-Debi-Gliori【三民網路書店】-i.42458033.5331485619?sp_atk=808378bf-9df9-4c03-9479-1f996215a6a2&xptdk=808378bf-9df9-4c03-9479-1f996215a6a2,https://down-tw.img.susercontent.com/file/sg-11134201-22110-88e31b3f5hkv51_tn
5626,The Science Fair is Freaky! A Branches Book (Eerie Elementary #4)/Jack Chabert【三民網路書店】,245,https://shopee.tw//The-Science-Fair-is-Freaky!-A-Branches-Book-(Eerie-Elementary-4)-Jack-Chabert【三民網路書店】-i.42458033.5331465868?sp_atk=07ee8eed-d510-43ad-9a4e-a3abde3adace&xptdk=07ee8eed-d510-43ad-9a4e-a3abde3adace,https://down-tw.img.susercontent.com/file/sg-11134201-7rbki-lo62mdc8gtw1d6_tn
5627,Scholastic 100 Words Kids Need To Know by 4th Grade/Scholastic【三民網路書店】,453,https://shopee.tw//Scholastic-100-Words-Kids-Need-To-Know-by-4th-Grade-Scholastic【三民網路書店】-i.42458033.5331465807?sp_atk=ac9f61dc-1166-47fd-98b9-037e1a21b547&xptdk=ac9f61dc-1166-47fd-98b9-037e1a21b547,https://down-tw.img.susercontent.com/file/sg-11134201-22110-4pzzfzfb6hkvc3_tn
